n,p,k,ph,rainfall,temperature,n_p_ratio,n_k_ratio,temp_rainfall,crop,split
60,60,85,6.4,910.7667230885784,28.258274591315526,0.9836065573770492,0.6976744186046512,25756.035572432935,cucumber,train
60,60,85,6.548042899424246,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.476324082180698,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.448493970756071,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.531130723064412,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.493434013688117,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.526731023167947,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.477020473836059,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.506373088936044,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.522989876308504,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.45203077009038,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.549508655256208,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.412822890155679,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.476349040050966,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.453771179347061,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.502437518861416,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.414801567680999,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.508069657324247,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.503918172585923,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.3440295746838675,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.445719215794307,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5141721403781885,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.450306439423132,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.550833225464198,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.485454859023471,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.401163573253431,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.43505875588066,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.375395061211278,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.460775595490027,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.401246489083322,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.488625717495563,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.511342992032097,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.54430052554201,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.462692241019292,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.492069144353575,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.44976693601823,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.371656346988249,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.558389743441258,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.536173099386321,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.47412701001292,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.509842325861591,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.459340448936084,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.491946921439496,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.56540749231566,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.535516733420499,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.455887773748877,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.487331982913666,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.553189806685527,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.406069066248693,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.526443986095532,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.497439083220844,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.41519026935123,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.486117282735059,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.487182505103936,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.496362398312018,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.511236561834943,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.483486145584962,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5,912.1319636273255,28.28965404795225,0.9836065573770492,0.6976744186046512,25823.375230678997,cucumber,train
60,60,85,6.493351154770421,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.482768012879837,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.560385549059567,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.346538978602636,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.483106493692784,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.5,900.7418167655632,28.027856504302825,0.9836065573770492,0.6976744186046512,25261.563172455542,cucumber,train
60,60,85,6.4141608387421405,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.506209177362994,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.561555489022958,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.489215575360655,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.420633371840579,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.48,905.7369328991028,28.14266706380442,0.9836065573770492,0.6976744186046512,25507.944234096645,cucumber,train
60,60,85,6.525307554376938,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.548327638004055,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.48,886.7918977527361,27.707223717387073,0.9836065573770492,0.6976744186046512,24573.491911587324,cucumber,train
60,60,85,6.3879646239345425,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.450232031159273,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.562641687124602,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.369076916455441,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5015825519893635,938.1868609510046,28.88851446671263,0.9836065573770492,0.6976744186046512,27108.517175719055,cucumber,train
60,60,85,6.564502983613062,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.383387341111168,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.57,931.5015346119354,28.734855164922703,0.9836065573770492,0.6976744186046512,26778.767524899642,cucumber,train
60,60,85,6.420139224769308,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.431368573290585,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.51465445263357,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.4925905579441725,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.545773850740449,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.550912738576515,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.544176045230116,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.464495834064023,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.4446459313387265,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.342200992173436,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.532621847217201,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.471334958588455,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.545897572668056,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.500467097684627,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.442569078821226,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.545350437391852,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.455258763317655,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.4906523453291,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.441219985617904,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.473075676905062,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.538864208155231,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.499598576044446,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.391532666493308,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5,896.8274188078985,27.93788577937537,0.9836065573770492,0.6976744186046512,25068.487876764313,cucumber,train
60,60,85,6.514325450129755,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.549640437590727,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.48905272807399,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.469089282895812,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.522462837659885,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.463133699088587,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.460186936128513,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.50608442016612,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.490742130836371,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.43305271055833,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.48,927.9591213449464,28.653434345407003,0.9836065573770492,0.6976744186046512,26604.040147565607,cucumber,train
60,60,85,6.5,909.6657515451902,28.23296924194777,0.9836065573770492,0.6976744186046512,25701.730821463232,cucumber,train
60,60,85,6.421688651475246,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.534188795289936,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.486491071828314,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5098059310263725,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.43872098992615,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.509463556597367,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.5690560674155085,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.507884503612862,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.5166058754215195,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.354249546166856,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.544013946338664,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.441812813825367,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.496786372534809,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.483731340481026,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.485701903373878,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.417337359529475,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.546256047664078,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.408023374566165,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.489166936226944,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.57,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5691189308454305,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.5,891.0318679963974,27.804677578905192,0.9836065573770492,0.6976744186046512,24782.625862036588,cucumber,train
60,60,85,6.527849891933202,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.567862930329276,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.478481140143037,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5163414414189855,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.425790282704495,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.528544379369503,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.4668643219924435,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.57,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.531026597489025,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.438529081421923,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.55040146344378,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.504610141336161,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.57,895.4046505409036,27.905184073067083,0.9836065573770492,0.6976744186046512,24998.31069835243,cucumber,train
60,60,85,6.454105661087661,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.445965084910687,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.4089345469841765,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.57,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.550477739794336,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.542743402970914,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.549795861273182,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.529313324500417,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.426241661596615,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.57,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.57,915.5499639177574,28.368215289619126,0.9836065573770492,0.6976744186046512,25991.966013702393,cucumber,train
60,60,85,6.405182353682243,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.539705614962547,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.5146234129224405,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.406337497047277,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.567690853449688,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.536117692248736,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.419012555414537,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.398567350595665,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5158554627780685,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.428772656813238,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.511912774812156,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.522441856969515,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.532934317726746,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.57,904.8390199394566,28.122028927167616,0.9836065573770492,0.6976744186046512,25463.655224122784,cucumber,train
60,60,85,6.41198004547787,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.5033876118442455,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.483147578040015,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.4975140555302895,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.52424747078462,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.498766809136421,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.487249322646627,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.558695634547648,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.44400948962069,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.451063226418411,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.503163424464835,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.557420486103634,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.352283961288406,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.434276644408117,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.416365594286571,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.558501394144831,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.57,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.453215777655696,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.52292411177078,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.43588304841235,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.480352086530098,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.527471157519584,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.382182128921537,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.444869207314383,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.377383334234506,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.491344436436167,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.388220459866263,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.48,928.0856268642754,28.656342019436178,0.9836065573770492,0.6976744186046512,26610.279955274273,cucumber,train
60,60,85,6.50994559219815,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.530523841825041,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.502008508534509,936.9451976219073,28.859975378187922,0.9836065573770492,0.6976744186046512,27047.27288808984,cucumber,train
60,60,85,6.430711297709857,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.49825788555544,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.5065469522324815,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.513818580367741,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.356365725699171,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.504211751347057,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.429783355754287,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.386886786051992,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.563036396366831,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.5158805037854055,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.48,920.6502416706323,28.485442942944207,0.9836065573770492,0.6976744186046512,26243.534108181786,cucumber,train
60,60,85,6.453346109197632,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.410610741694905,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5509737490102085,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.544215270445433,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.535586103389777,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.502364022583302,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.443529130262645,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.477317405221138,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.438925372479598,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5318770657129654,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.549050158249497,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5131583650256815,904.4433659501374,28.112934993279318,0.9836065573770492,0.6976744186046512,25444.139832022796,cucumber,train
60,60,85,6.381110819925437,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.551192604717615,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.501574275008142,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.508924206363239,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.487945745811207,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.368378648790863,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.5,893.2401860144334,27.85543480264736,0.9836065573770492,0.6976744186046512,24891.549803578535,cucumber,train
60,60,85,6.353755083713958,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.550557679787515,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.505599269269078,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.4871770473422945,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.517971235559408,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.45427244433476,884.5,27.65454545,0.9836065573770492,0.6976744186046512,24460.445450525,cucumber,train
60,60,85,6.57,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.538887360584647,942.8,28.99454545,0.9836065573770492,0.6976744186046512,27336.05745026,cucumber,train
60,60,85,6.4,895.0871468895231,27.89788639051391,0.9836065573770492,0.6976744186046512,24982.650024083658,cucumber,train
